time,X_value,Y_value,Z_value
88.701,-0.52960,-0.28526,9.78818
88.741,-0.52922,-0.28533,9.78820
88.781,-0.52958,-0.28484,9.78820
88.821,-0.52989,-0.28435,9.78819
88.861,-0.52979,-0.28355,9.78822
88.901,-0.53073,-0.28358,9.78817
88.941,-0.53156,-0.28324,9.78814
88.982,-0.53066,-0.28267,9.78820
89.022,-0.53068,-0.28300,9.78819
89.061,-0.53070,-0.28329,9.78818
89.102,-0.53158,-0.28344,9.78813
89.142,-0.53237,-0.28394,9.78807
89.182,-0.53144,-0.28403,9.78812
89.222,-0.53055,-0.28397,9.78817
89.262,-0.53049,-0.28392,9.78817
89.302,-0.52960,-0.28398,9.78822
89.342,-0.52919,-0.28399,9.78824
89.382,-0.52917,-0.28528,9.78821
89.422,-0.52911,-0.28510,9.78821
89.462,-0.52905,-0.28495,9.78822
89.501,-0.52863,-0.28495,9.78825
89.542,-0.52825,-0.28532,9.78825
89.582,-0.52863,-0.28481,9.78825
89.622,-0.52862,-0.28381,9.78828
89.662,-0.52898,-0.28329,9.78827
89.703,-0.52869,-0.28348,9.78829
89.743,-0.52843,-0.28329,9.78830
89.783,-0.52860,-0.28368,9.78828
89.823,-0.52945,-0.28393,9.78823
89.863,-0.52985,-0.28379,9.78821
89.903,-0.53038,-0.28385,9.78818
89.943,-0.53085,-0.28354,9.78817
89.983,-0.53014,-0.28346,9.78821
90.023,-0.53027,-0.28382,9.78819
90.063,-0.53076,-0.28414,9.78815
90.104,-0.53094,-0.28437,9.78814
90.143,-0.53110,-0.28494,9.78811
90.184,-0.53074,-0.28494,9.78813
90.224,-0.53058,-0.28490,9.78814
90.263,-0.53078,-0.28488,9.78813
90.304,-0.53163,-0.28472,9.78809
90.344,-0.53202,-0.28457,9.78807
90.384,-0.53247,-0.28473,9.78804
90.424,-0.53255,-0.28437,9.78805
90.464,-0.53261,-0.28406,9.78806
90.505,-0.53220,-0.28396,9.78808
90.544,-0.53183,-0.28387,9.78810
90.585,-0.53207,-0.28430,9.78808
90.625,-0.53154,-0.28498,9.78809
90.665,-0.53143,-0.28559,9.78807
90.705,-0.53167,-0.28531,9.78807
90.745,-0.53151,-0.28469,9.78810
90.785,-0.53134,-0.28455,9.78811
90.825,-0.53231,-0.28484,9.78805
90.865,-0.53317,-0.28509,9.78799
90.905,-0.53364,-0.28476,9.78798
90.945,-0.53406,-0.28483,9.78795
90.985,-0.53426,-0.28513,9.78794
91.025,-0.53480,-0.28538,9.78790
91.065,-0.53454,-0.28618,9.78789
91.105,-0.53434,-0.28614,9.78790
91.145,-0.53416,-0.28610,9.78791
91.185,-0.53372,-0.28714,9.78790
91.225,-0.53298,-0.28768,9.78793
91.265,-0.53370,-0.28772,9.78789
91.305,-0.53288,-0.28795,9.78793
91.347,-0.53251,-0.28815,9.78794
91.386,-0.53206,-0.28711,9.78800
91.426,-0.53164,-0.28658,9.78803
91.465,-0.53202,-0.28650,9.78802
91.506,-0.53121,-0.28639,9.78806
91.546,-0.53048,-0.28630,9.78811
91.586,-0.52980,-0.28654,9.78813
91.626,-0.52920,-0.28675,9.78816
91.667,-0.53020,-0.28644,9.78812
91.707,-0.52955,-0.28679,9.78814
91.746,-0.52898,-0.28710,9.78816
91.786,-0.52972,-0.28740,9.78811
91.826,-0.53000,-0.28732,9.78810
91.866,-0.52938,-0.28803,9.78811
91.906,-0.52998,-0.28835,9.78807
91.946,-0.53086,-0.28866,9.78802
91.986,-0.53080,-0.28809,9.78804
92.026,-0.53076,-0.28757,9.78805
92.067,-0.53057,-0.28775,9.78806
92.107,-0.53049,-0.28723,9.78808
92.147,-0.53043,-0.28677,9.78810
92.187,-0.53053,-0.28732,9.78807
92.227,-0.53027,-0.28780,9.78807
92.267,-0.52993,-0.28828,9.78808
92.307,-0.53014,-0.28833,9.78806
92.348,-0.53033,-0.28875,9.78804
92.387,-0.52985,-0.28814,9.78809
92.427,-0.52978,-0.28760,9.78811
92.468,-0.53006,-0.28770,9.78809
92.508,-0.52991,-0.28635,9.78813
92.547,-0.52976,-0.28480,9.78819
92.588,-0.53024,-0.28479,9.78816
92.627,-0.53029,-0.28478,9.78816
92.668,-0.53043,-0.28555,9.78813
92.708,-0.52981,-0.28558,9.78816
92.748,-0.52962,-0.28561,9.78817
92.788,-0.52943,-0.28562,9.78818
92.828,-0.52924,-0.28566,9.78819
92.868,-0.52939,-0.28510,9.78820
92.909,-0.52998,-0.28492,9.78817
92.949,-0.53050,-0.28478,9.78815
92.989,-0.52990,-0.28562,9.78816
93.028,-0.52936,-0.28599,9.78817
93.068,-0.52921,-0.28562,9.78819
93.109,-0.53030,-0.28602,9.78812
93.149,-0.53163,-0.28637,9.78804
93.188,-0.53116,-0.28591,9.78808
93.229,-0.53076,-0.28548,9.78811
93.269,-0.53134,-0.28625,9.78806
93.309,-0.53112,-0.28644,9.78807
93.349,-0.53055,-0.28662,9.78809
93.389,-0.53011,-0.28575,9.78814
93.429,-0.52971,-0.28497,9.78819
93.469,-0.52943,-0.28606,9.78817
93.509,-0.52917,-0.28705,9.78816
93.552,-0.52901,-0.28752,9.78815
93.589,-0.52903,-0.28727,9.78816
93.630,-0.52905,-0.28707,9.78816
93.670,-0.52970,-0.28750,9.78811
93.710,-0.53027,-0.28789,9.78807
93.750,-0.52900,-0.28790,9.78814
93.790,-0.52918,-0.28767,9.78814
93.830,-0.52971,-0.28745,9.78811
93.870,-0.53050,-0.28783,9.78806
93.910,-0.53083,-0.28853,9.78802
93.951,-0.53033,-0.28845,9.78805
93.990,-0.53072,-0.28818,9.78804
94.030,-0.53106,-0.28756,9.78804
94.071,-0.53125,-0.28721,9.78804
94.110,-0.53142,-0.28727,9.78803
94.151,-0.53060,-0.28724,9.78807
94.191,-0.53026,-0.28789,9.78807
94.231,-0.52998,-0.28805,9.78808
94.271,-0.53011,-0.28750,9.78809
94.311,-0.53021,-0.28741,9.78809
94.351,-0.52979,-0.28712,9.78812
94.391,-0.52996,-0.28646,9.78813
94.431,-0.53049,-0.28588,9.78812
94.472,-0.53107,-0.28519,9.78811
94.511,-0.53122,-0.28493,9.78811
94.552,-0.53186,-0.28479,9.78808
94.592,-0.53180,-0.28443,9.78809
94.631,-0.53174,-0.28410,9.78810
94.672,-0.53190,-0.28346,9.78811
94.712,-0.53205,-0.28288,9.78812
94.752,-0.53278,-0.28286,9.78808
94.792,-0.53218,-0.28267,9.78812
94.832,-0.53200,-0.28287,9.78812
94.872,-0.53304,-0.28336,9.78805
94.912,-0.53397,-0.28379,9.78799
94.952,-0.53321,-0.28387,9.78803
94.992,-0.53256,-0.28393,9.78806
95.032,-0.53162,-0.28399,9.78811
95.072,-0.53135,-0.28437,9.78811
95.113,-0.53111,-0.28471,9.78812
95.153,-0.53094,-0.28477,9.78812
95.193,-0.53152,-0.28602,9.78806
95.232,-0.53205,-0.28711,9.78800
95.273,-0.53185,-0.28671,9.78802
95.313,-0.53166,-0.28637,9.78804
95.353,-0.53116,-0.28640,9.78806
95.393,-0.53111,-0.28609,9.78808
95.433,-0.53105,-0.28583,9.78809
95.473,-0.53109,-0.28620,9.78808
95.513,-0.53114,-0.28650,9.78806
95.553,-0.53208,-0.28645,9.78801
95.593,-0.53208,-0.28650,9.78801
95.633,-0.53245,-0.28690,9.78798
95.673,-0.53226,-0.28710,9.78799
95.713,-0.53209,-0.28690,9.78800
95.753,-0.53145,-0.28669,9.78804
95.793,-0.53072,-0.28634,9.78809
95.833,-0.53043,-0.28605,9.78811
95.873,-0.53015,-0.28656,9.78812
95.914,-0.52991,-0.28699,9.78812
95.954,-0.53056,-0.28684,9.78809
95.994,-0.52992,-0.28649,9.78813
96.034,-0.52935,-0.28619,9.78817
96.074,-0.52912,-0.28627,9.78818
96.114,-0.52892,-0.28634,9.78819
96.154,-0.52897,-0.28643,9.78818
96.195,-0.52938,-0.28651,9.78816
96.234,-0.52898,-0.28592,9.78820
96.274,-0.52960,-0.28592,9.78816
96.314,-0.53014,-0.28593,9.78813
96.354,-0.53000,-0.28476,9.78818
96.395,-0.53023,-0.28410,9.78818
96.434,-0.53066,-0.28377,9.78817
96.474,-0.53054,-0.28391,9.78817
96.515,-0.53082,-0.28402,9.78815
96.555,-0.53120,-0.28412,9.78813
96.594,-0.53118,-0.28421,9.78813
96.635,-0.53068,-0.28450,9.78815
96.675,-0.53068,-0.28441,9.78815
96.715,-0.53103,-0.28473,9.78812
96.755,-0.53140,-0.28503,9.78809
96.795,-0.53173,-0.28530,9.78807
96.835,-0.53116,-0.28572,9.78809
96.875,-0.53146,-0.28525,9.78808
96.916,-0.53210,-0.28483,9.78806
96.955,-0.53278,-0.28469,9.78803
96.995,-0.53338,-0.28421,9.78801
97.035,-0.53373,-0.28428,9.78799
97.076,-0.53420,-0.28420,9.78796
97.116,-0.53499,-0.28450,9.78791
97.156,-0.53483,-0.28428,9.78793
97.196,-0.53432,-0.28409,9.78796
97.237,-0.53388,-0.28434,9.78798
97.276,-0.53424,-0.28467,9.78795
97.317,-0.53455,-0.28536,9.78791
97.356,-0.53403,-0.28561,9.78793
97.398,-0.53357,-0.28583,9.78795
97.437,-0.53288,-0.28498,9.78801
97.476,-0.53239,-0.28534,9.78803
97.517,-0.53230,-0.28569,9.78802
97.556,-0.53220,-0.28560,9.78803
97.597,-0.53247,-0.28552,9.78802
97.637,-0.53257,-0.28542,9.78802
97.676,-0.53246,-0.28602,9.78801
97.717,-0.53237,-0.28656,9.78800
97.756,-0.53218,-0.28672,9.78800
97.797,-0.53238,-0.28650,9.78800
97.837,-0.53210,-0.28624,9.78802
97.877,-0.53147,-0.28607,9.78806
97.917,-0.53091,-0.28630,9.78808
97.957,-0.53051,-0.28608,9.78811
97.997,-0.53017,-0.28586,9.78814
98.037,-0.52958,-0.28502,9.78819
98.077,-0.52948,-0.28524,9.78819
98.118,-0.52937,-0.28508,9.78820
98.157,-0.52961,-0.28452,9.78820
98.199,-0.52946,-0.28402,9.78823
98.238,-0.52963,-0.28386,9.78822
98.278,-0.53090,-0.28394,9.78815
98.318,-0.53201,-0.28365,9.78810
98.358,-0.53148,-0.28366,9.78813
98.398,-0.53101,-0.28329,9.78817
98.438,-0.53117,-0.28292,9.78817
98.479,-0.53072,-0.28390,9.78816
98.518,-0.53031,-0.28514,9.78815
98.558,-0.53107,-0.28561,9.78809
98.598,-0.53174,-0.28605,9.78804
98.639,-0.53146,-0.28576,9.78807
98.678,-0.53123,-0.28547,9.78809
98.719,-0.53217,-0.28539,9.78804
98.759,-0.53222,-0.28597,9.78802
98.799,-0.53225,-0.28613,9.78801
98.839,-0.53220,-0.28652,9.78801
98.879,-0.53216,-0.28687,9.78800
98.919,-0.53168,-0.28691,9.78802
98.959,-0.53129,-0.28800,9.78801
98.999,-0.53131,-0.28897,9.78798
99.039,-0.53142,-0.28893,9.78798
99.079,-0.53151,-0.28890,9.78797
99.119,-0.53073,-0.28908,9.78801
99.159,-0.53045,-0.28914,9.78802
99.199,-0.53019,-0.28922,9.78803
99.240,-0.52988,-0.28946,9.78804
99.280,-0.52996,-0.28967,9.78804
99.320,-0.52980,-0.28923,9.78806
99.360,-0.53019,-0.28926,9.78803
99.401,-0.53016,-0.28929,9.78804
99.440,-0.52980,-0.28955,9.78805
99.480,-0.52985,-0.28978,9.78804
99.520,-0.52977,-0.28866,9.78808
99.561,-0.53019,-0.28907,9.78804
99.601,-0.53056,-0.28944,9.78801
99.641,-0.53006,-0.28912,9.78805
99.681,-0.52961,-0.28883,9.78808
99.721,-0.52904,-0.28893,9.78811
99.761,-0.52982,-0.28923,9.78806
99.800,-0.53051,-0.28987,9.78800
99.841,-0.53075,-0.28947,9.78800
99.881,-0.53097,-0.28911,9.78800
99.921,-0.53094,-0.28853,9.78802
99.961,-0.53025,-0.28886,9.78804
100.001,-0.52964,-0.28915,9.78807
100.041,-0.53025,-0.28912,9.78804
100.081,-0.53081,-0.28869,9.78802
100.121,-0.53159,-0.28747,9.78801
100.162,-0.53167,-0.28672,9.78803
100.201,-0.53137,-0.28643,9.78805
100.242,-0.53237,-0.28641,9.78800
100.281,-0.53327,-0.28677,9.78794
100.322,-0.53286,-0.28728,9.78795
100.361,-0.53296,-0.28704,9.78795
100.402,-0.53268,-0.28720,9.78796
100.443,-0.53262,-0.28694,9.78797
100.482,-0.53258,-0.28669,9.78798
100.522,-0.53209,-0.28588,9.78803
100.562,-0.53280,-0.28551,9.78800
100.602,-0.53307,-0.28516,9.78800
100.642,-0.53249,-0.28455,9.78805
100.683,-0.53159,-0.28440,9.78810
100.723,-0.53053,-0.28397,9.78817
100.762,-0.53054,-0.28467,9.78815
100.803,-0.53018,-0.28493,9.78816
100.842,-0.53012,-0.28430,9.78818
100.883,-0.53008,-0.28371,9.78820
100.923,-0.52969,-0.28353,9.78823
100.962,-0.52934,-0.28364,9.78825
101.003,-0.52901,-0.28412,9.78825
101.044,-0.52873,-0.28345,9.78828
101.083,-0.52849,-0.28322,9.78830
101.123,-0.52935,-0.28251,9.78828
101.163,-0.52977,-0.28186,9.78827
101.204,-0.52917,-0.28127,9.78832
101.243,-0.52887,-0.28218,9.78831
101.283,-0.52898,-0.28299,9.78828
101.323,-0.52918,-0.28327,9.78826
101.363,-0.52936,-0.28352,9.78825
101.403,-0.52909,-0.28418,9.78824
101.443,-0.52903,-0.28446,9.78824
101.484,-0.52935,-0.28470,9.78821
101.524,-0.52966,-0.28532,9.78818
101.564,-0.52956,-0.28587,9.78817
101.604,-0.53018,-0.28709,9.78810
101.644,-0.53025,-0.28703,9.78810
101.684,-0.53031,-0.28660,9.78811
101.724,-0.53091,-0.28632,9.78808
101.764,-0.53216,-0.28609,9.78802
101.804,-0.53067,-0.28677,9.78808
101.844,-0.53039,-0.28694,9.78809
101.884,-0.53051,-0.28671,9.78809
101.924,-0.53023,-0.28678,9.78810
101.965,-0.52999,-0.28683,9.78812
102.004,-0.53008,-0.28707,9.78810
102.045,-0.52951,-0.28675,9.78815
102.084,-0.52937,-0.28685,9.78815
102.124,-0.52910,-0.28662,9.78817
102.165,-0.52848,-0.28644,9.78821
102.205,-0.52796,-0.28629,9.78824
102.245,-0.52902,-0.28663,9.78817
102.285,-0.52996,-0.28692,9.78812
102.325,-0.52982,-0.28690,9.78812
102.367,-0.52969,-0.28689,9.78813
102.406,-0.53026,-0.28715,9.78809
102.445,-0.53018,-0.28695,9.78810
102.485,-0.53011,-0.28641,9.78812
102.526,-0.52967,-0.28618,9.78815
102.565,-0.52928,-0.28598,9.78818
102.606,-0.52859,-0.28531,9.78824
102.645,-0.52881,-0.28505,9.78823
102.686,-0.52937,-0.28481,9.78821
102.726,-0.52968,-0.28473,9.78819
102.767,-0.53033,-0.28504,9.78815
102.806,-0.53070,-0.28431,9.78815
102.846,-0.53120,-0.28430,9.78813
102.886,-0.53165,-0.28391,9.78811
102.926,-0.53167,-0.28382,9.78811
102.966,-0.53168,-0.28336,9.78813
103.007,-0.53116,-0.28335,9.78815
103.046,-0.53104,-0.28323,9.78817
103.087,-0.53056,-0.28312,9.78819
103.127,-0.53069,-0.28284,9.78819
103.167,-0.53117,-0.28259,9.78818
103.207,-0.53114,-0.28207,9.78819
103.247,-0.53192,-0.28172,9.78816
103.287,-0.53299,-0.28139,9.78811
103.327,-0.53195,-0.28138,9.78817
103.367,-0.53101,-0.28140,9.78822
103.407,-0.53068,-0.28211,9.78822
103.447,-0.53101,-0.28225,9.78819
103.488,-0.53166,-0.28240,9.78816
103.527,-0.53083,-0.28238,9.78820
103.568,-0.53010,-0.28200,9.78825
103.607,-0.53155,-0.28176,9.78818
103.648,-0.53210,-0.28193,9.78814
103.687,-0.53182,-0.28201,9.78816
103.728,-0.53169,-0.28171,9.78817
103.767,-0.53121,-0.28143,9.78821
103.808,-0.53268,-0.28143,9.78813
103.848,-0.53399,-0.28106,9.78807
103.888,-0.53387,-0.28117,9.78807
103.928,-0.53333,-0.28179,9.78808
103.968,-0.53249,-0.28233,9.78811
104.008,-0.53188,-0.28269,9.78813
104.048,-0.53133,-0.28264,9.78817
104.088,-0.53151,-0.28264,9.78816
104.128,-0.53093,-0.28284,9.78818
104.168,-0.53078,-0.28264,9.78819
104.208,-0.53094,-0.28261,9.78819
104.248,-0.53109,-0.28259,9.78818
104.289,-0.53007,-0.28308,9.78822
104.329,-0.53013,-0.28333,9.78821
104.369,-0.52982,-0.28356,9.78822
104.409,-0.53004,-0.28354,9.78821
104.449,-0.53060,-0.28353,9.78818
104.489,-0.53038,-0.28307,9.78821
104.529,-0.53033,-0.28295,9.78821
104.569,-0.53028,-0.28284,9.78822
104.609,-0.53024,-0.28315,9.78821
104.649,-0.52982,-0.28345,9.78822
104.689,-0.52995,-0.28354,9.78821
104.729,-0.52920,-0.28349,9.78826
104.769,-0.52854,-0.28345,9.78829
104.810,-0.52812,-0.28306,9.78833
104.849,-0.52774,-0.28308,9.78835
104.890,-0.52735,-0.28284,9.78838
104.930,-0.52751,-0.28414,9.78833
104.970,-0.52766,-0.28528,9.78829
105.010,-0.52826,-0.28571,9.78824
105.050,-0.52879,-0.28610,9.78820
105.090,-0.52810,-0.28644,9.78823
105.131,-0.52780,-0.28551,9.78827
105.170,-0.52754,-0.28428,9.78832
105.210,-0.52742,-0.28392,9.78834
105.250,-0.52731,-0.28396,9.78834
105.290,-0.52692,-0.28427,9.78836
105.331,-0.52685,-0.28432,9.78836
105.370,-0.52715,-0.28436,9.78834
105.411,-0.52757,-0.28461,9.78831
105.451,-0.52794,-0.28482,9.78829
105.491,-0.52733,-0.28436,9.78833
105.531,-0.52819,-0.28519,9.78826
105.571,-0.52896,-0.28593,9.78820
105.611,-0.52972,-0.28585,9.78816
105.651,-0.53002,-0.28615,9.78813
105.691,-0.52967,-0.28623,9.78815
105.731,-0.53108,-0.28637,9.78807
105.771,-0.53197,-0.28610,9.78803
105.811,-0.53174,-0.28581,9.78805
105.851,-0.53155,-0.28590,9.78806
105.891,-0.53194,-0.28642,9.78802
105.932,-0.53160,-0.28584,9.78806
105.972,-0.53131,-0.28533,9.78809
106.012,-0.53067,-0.28515,9.78813
106.052,-0.53046,-0.28498,9.78815
106.092,-0.53126,-0.28477,9.78811
106.132,-0.53105,-0.28581,9.78809
106.172,-0.53086,-0.28635,9.78808
106.212,-0.53061,-0.28658,9.78809
106.252,-0.53039,-0.28716,9.78808
106.293,-0.53003,-0.28715,9.78811
106.332,-0.52971,-0.28676,9.78813
106.372,-0.52915,-0.28679,9.78816
106.413,-0.53049,-0.28664,9.78810
106.453,-0.53168,-0.28613,9.78805
106.492,-0.53138,-0.28608,9.78806
106.533,-0.53112,-0.28602,9.78808
106.573,-0.53125,-0.28623,9.78807
106.613,-0.53080,-0.28627,9.78809
106.653,-0.53004,-0.28592,9.78814
106.693,-0.52929,-0.28569,9.78819
106.733,-0.52898,-0.28585,9.78820
106.773,-0.52807,-0.28669,9.78823
106.813,-0.52779,-0.28665,9.78824
106.853,-0.52791,-0.28662,9.78823
106.893,-0.52833,-0.28699,9.78820
106.933,-0.52835,-0.28694,9.78820
106.973,-0.52747,-0.28758,9.78823
107.014,-0.52727,-0.28716,9.78825
107.054,-0.52673,-0.28678,9.78829
107.094,-0.52686,-0.28625,9.78830
107.134,-0.52696,-0.28578,9.78831
107.174,-0.52770,-0.28512,9.78829
107.214,-0.52700,-0.28436,9.78835
107.254,-0.52637,-0.28405,9.78839
107.294,-0.52753,-0.28426,9.78832
107.334,-0.52858,-0.28405,9.78827
107.374,-0.52830,-0.28344,9.78831
107.414,-0.52849,-0.28351,9.78829
107.454,-0.52867,-0.28357,9.78828
107.494,-0.52819,-0.28391,9.78830
107.534,-0.52813,-0.28423,9.78829
107.574,-0.52837,-0.28397,9.78829
107.615,-0.52857,-0.28365,9.78829
107.655,-0.52911,-0.28374,9.78825
107.695,-0.52953,-0.28351,9.78824
107.735,-0.52991,-0.28328,9.78822
107.775,-0.52961,-0.28386,9.78822
107.815,-0.52935,-0.28408,9.78823
107.855,-0.52873,-0.28428,9.78826
107.895,-0.52866,-0.28391,9.78827
107.935,-0.52858,-0.28398,9.78828
107.975,-0.52833,-0.28408,9.78829
108.015,-0.52841,-0.28449,9.78827
108.055,-0.52848,-0.28524,9.78824
108.095,-0.52797,-0.28632,9.78824
108.136,-0.52752,-0.28728,9.78824
108.176,-0.52734,-0.28687,9.78826
108.216,-0.52731,-0.28703,9.78826
108.256,-0.52764,-0.28719,9.78823
108.296,-0.52784,-0.28617,9.78825
108.336,-0.52802,-0.28488,9.78828
108.376,-0.52798,-0.28387,9.78831
108.416,-0.52852,-0.28377,9.78829
108.456,-0.52901,-0.28367,9.78826
108.496,-0.52997,-0.28370,9.78821
108.535,-0.53045,-0.28372,9.78818
108.576,-0.53062,-0.28353,9.78818
108.616,-0.52953,-0.28456,9.78821
108.657,-0.52857,-0.28584,9.78822
108.697,-0.52827,-0.28557,9.78825
108.737,-0.52801,-0.28496,9.78828
108.777,-0.52844,-0.28489,9.78826
108.816,-0.52882,-0.28482,9.78824
108.857,-0.52870,-0.28417,9.78826
108.897,-0.52854,-0.28429,9.78827
108.937,-0.52839,-0.28478,9.78826
108.977,-0.52997,-0.28479,9.78818
109.017,-0.53138,-0.28443,9.78811
109.057,-0.53075,-0.28445,9.78815
109.097,-0.53124,-0.28518,9.78810
109.138,-0.53205,-0.28583,9.78804
109.177,-0.53206,-0.28555,9.78804
109.218,-0.53170,-0.28493,9.78808
109.258,-0.53177,-0.28478,9.78808
109.297,-0.53175,-0.28389,9.78811
109.338,-0.53173,-0.28309,9.78813
109.378,-0.53252,-0.28353,9.78808
109.418,-0.53360,-0.28428,9.78800
109.458,-0.53246,-0.28349,9.78808
109.498,-0.53271,-0.28377,9.78806
109.538,-0.53294,-0.28403,9.78804
109.578,-0.53366,-0.28412,9.78800
109.618,-0.53395,-0.28456,9.78797
109.658,-0.53353,-0.28470,9.78799
109.698,-0.53299,-0.28454,9.78802
109.738,-0.53252,-0.28439,9.78805
109.778,-0.53217,-0.28473,9.78806
109.819,-0.53185,-0.28466,9.78808
109.859,-0.53143,-0.28495,9.78809
109.899,-0.53095,-0.28402,9.78815
109.939,-0.53052,-0.28319,9.78819
109.979,-0.52997,-0.28411,9.78820
110.019,-0.52911,-0.28455,9.78823
110.060,-0.52913,-0.28369,9.78825
110.100,-0.52912,-0.28413,9.78824
110.139,-0.52948,-0.28452,9.78821
110.180,-0.52874,-0.28428,9.78826
110.220,-0.52772,-0.28443,9.78831
110.259,-0.52791,-0.28458,9.78829
110.299,-0.52758,-0.28513,9.78830
110.339,-0.52765,-0.28564,9.78828
110.379,-0.52783,-0.28513,9.78828
110.420,-0.52801,-0.28425,9.78830
110.460,-0.52830,-0.28361,9.78830
110.499,-0.52836,-0.28301,9.78832
110.540,-0.52804,-0.28248,9.78835
110.580,-0.52832,-0.28206,9.78835
110.620,-0.52856,-0.28206,9.78833
110.660,-0.52820,-0.28201,9.78835
110.700,-0.52815,-0.28350,9.78831
110.740,-0.52847,-0.28446,9.78827
110.780,-0.52931,-0.28367,9.78825
110.820,-0.52969,-0.28335,9.78823
110.860,-0.52965,-0.28452,9.78820
110.900,-0.53062,-0.28403,9.78816
110.940,-0.53111,-0.28358,9.78815
110.980,-0.53117,-0.28416,9.78813
111.021,-0.53124,-0.28465,9.78811
111.061,-0.53135,-0.28400,9.78813
111.100,-0.53211,-0.28317,9.78811
111.141,-0.53277,-0.28243,9.78809
111.181,-0.53203,-0.28260,9.78813
111.221,-0.53174,-0.28275,9.78814
111.261,-0.53173,-0.28361,9.78812
111.301,-0.53172,-0.28438,9.78809
111.341,-0.53122,-0.28379,9.78814
111.381,-0.53126,-0.28381,9.78814
111.421,-0.53166,-0.28384,9.78811
111.461,-0.53159,-0.28338,9.78813
111.501,-0.53117,-0.28334,9.78815
111.542,-0.53149,-0.28373,9.78813
111.582,-0.53053,-0.28399,9.78817
111.621,-0.52969,-0.28421,9.78821
111.662,-0.52937,-0.28409,9.78823
111.702,-0.52910,-0.28397,9.78825
111.742,-0.52935,-0.28418,9.78823
111.782,-0.52867,-0.28447,9.78826
111.822,-0.52807,-0.28511,9.78827
111.863,-0.52905,-0.28548,9.78821
111.902,-0.52956,-0.28580,9.78817
111.942,-0.52931,-0.28572,9.78819
111.982,-0.52934,-0.28639,9.78816
112.022,-0.52974,-0.28699,9.78813
112.062,-0.52933,-0.28716,9.78814
112.102,-0.52860,-0.28731,9.78818
112.142,-0.52831,-0.28787,9.78818
112.183,-0.52894,-0.28815,9.78814
112.223,-0.52950,-0.28802,9.78811
112.262,-0.52834,-0.28850,9.78816
112.303,-0.52732,-0.28893,9.78820
112.343,-0.52628,-0.28810,9.78828
112.383,-0.52651,-0.28718,9.78829
112.423,-0.52707,-0.28639,9.78829
112.463,-0.52776,-0.28670,9.78824
112.503,-0.52802,-0.28658,9.78823
112.544,-0.52855,-0.28536,9.78824
112.584,-0.52802,-0.28580,9.78825
112.623,-0.52794,-0.28654,9.78824
112.664,-0.52837,-0.28641,9.78822
112.704,-0.52839,-0.28592,9.78823
112.744,-0.52770,-0.28621,9.78826
112.784,-0.52710,-0.28630,9.78829
112.824,-0.52693,-0.28676,9.78828
112.864,-0.52662,-0.28600,9.78832
112.904,-0.52634,-0.28533,9.78836
112.944,-0.52670,-0.28481,9.78835
112.984,-0.52695,-0.28478,9.78834
113.024,-0.52680,-0.28513,9.78834
113.065,-0.52618,-0.28565,9.78836
113.105,-0.52565,-0.28610,9.78837
113.145,-0.52641,-0.28673,9.78831
113.185,-0.52639,-0.28680,9.78831
113.225,-0.52601,-0.28685,9.78833
113.265,-0.52688,-0.28657,9.78829
113.305,-0.52765,-0.28633,9.78826
113.345,-0.52763,-0.28657,9.78825
113.385,-0.52765,-0.28595,9.78827
113.425,-0.52767,-0.28537,9.78829
113.464,-0.52846,-0.28514,9.78825
113.506,-0.52880,-0.28531,9.78823
113.545,-0.52870,-0.28518,9.78823
113.585,-0.52866,-0.28446,9.78826
113.625,-0.52827,-0.28419,9.78829
113.665,-0.52790,-0.28490,9.78829
113.705,-0.52759,-0.28513,9.78829
113.746,-0.52805,-0.28538,9.78826
113.785,-0.52845,-0.28560,9.78824
113.826,-0.52847,-0.28575,9.78823
113.866,-0.52849,-0.28569,9.78823
113.906,-0.52852,-0.28524,9.78824
113.946,-0.52893,-0.28494,9.78823
113.986,-0.52929,-0.28466,9.78822
114.026,-0.52949,-0.28404,9.78822
114.066,-0.52925,-0.28473,9.78822
114.106,-0.52904,-0.28534,9.78821
114.148,-0.52851,-0.28539,9.78824
114.187,-0.52804,-0.28543,9.78826
114.227,-0.52764,-0.28446,9.78831
114.266,-0.52876,-0.28544,9.78822
114.307,-0.52939,-0.28632,9.78816
114.347,-0.52886,-0.28626,9.78819
114.387,-0.52840,-0.28584,9.78823
114.427,-0.52814,-0.28547,9.78826
114.467,-0.52827,-0.28618,9.78823
114.507,-0.52839,-0.28643,9.78821
114.547,-0.52907,-0.28682,9.78817
114.587,-0.53004,-0.28754,9.78809
114.627,-0.53043,-0.28708,9.78809
114.667,-0.53043,-0.28667,9.78810
114.707,-0.53080,-0.28630,9.78809
114.748,-0.53103,-0.28594,9.78809
114.787,-0.53087,-0.28562,9.78811
114.828,-0.53081,-0.28464,9.78814
114.868,-0.53087,-0.28420,9.78815
114.908,-0.53129,-0.28380,9.78813
114.948,-0.53166,-0.28375,9.78812
114.988,-0.53198,-0.28372,9.78810
115.028,-0.53165,-0.28384,9.78811
115.068,-0.53278,-0.28463,9.78803
115.108,-0.53417,-0.28531,9.78793
115.148,-0.53387,-0.28524,9.78795
115.188,-0.53397,-0.28518,9.78795
115.228,-0.53409,-0.28480,9.78795
115.268,-0.53424,-0.28439,9.78796
115.308,-0.53436,-0.28405,9.78796
